loss_name,pic_name,answers
DRSL3_0_6,car_0965.jpg,"['A red and white car parked in front of a blue and white building.', 'A large truck with a large tire on it.', 'A truck with a large tire on it is parked on the road.', 'A truck with a large tire on it parked in the middle of the road.', 'A truck with a large amount of luggage on it.', 'A truck with a large amount of luggage on it.', 'A truck with a large amount of cargo on it.', 'A truck with a large amount of cargo on it.', 'A truck with a large amount of cargo on it.', 'A truck with a man in the back seat driving it.', 'A man is pulling a truck with a tractor trailer.']"
DRSL3_0_6,fruit_0674.jpg,"['A close up of a person holding a knife in their hand.', 'A large red and white bird sitting on top of a wooden table.', 'A large red flower in a vase on a table.', 'A large red flower in a green vase.', 'A large red plant in a green vase.', 'A large green plant in a green vase.', 'A vase with a flower in it on a tree.', 'A large green plant in a green vase.', 'A vase with a flower in it on a table.', 'A vase with a flower in it in a vase.', 'A vase with a flower in it in a vase.']"
DRSL3_0_6,car_0431.jpg,"['A white car parked in front of a red truck.', 'A white car parked in front of a building.', 'A white and black car parked in front of a building.', 'A white and black motorcycle parked in front of a building.', 'A large white and black motorcycle parked in front of a building.', 'A large white and blue motorcycle parked on the side of the road.', 'A large white and red motorcycle parked in front of a building.', 'A large white and blue motorcycle parked on a sidewalk.', 'A large white and blue motorcycle parked on a brick wall.', 'A large white and blue elephant standing on a concrete slab.', 'A large black and white sculpture of a man on a skateboard.']"
DRSL3_0_6,motorbike_0497.jpg,"['A motorcycle parked on the side of the road.', 'A group of men on motorcycles racing on a track.', 'A group of men on motorcycles racing on a track.', 'A group of men on motorcycles racing on a track.', 'A group of men riding motorcycles on a track.', 'Two men on motorcycles are racing on a track.', 'Two men on horses are racing on a track.', 'Two men on horses are racing on a track.', 'Two men on horses are racing on a track.', 'Two men on horseback are racing on a track.', 'Two men are playing a game of soccer.']"
DRSL3_0_6,motorbike_0483.jpg,"['A motorcycle parked in a parking lot with a large red and white stripe.', 'A motorcycle parked in the middle of the road.', 'A motorcycle parked on the side of the road.', 'A motorcycle parked in the snow on a sunny day.', 'A motorcycle parked in the middle of the snow.', 'A motorcycle parked in the snow on a hillside.', 'A motorcycle parked in the middle of a field.', 'A motorcycle parked in the middle of a field.', 'A motorcycle parked in the middle of a field.', 'A motorcycle parked in the middle of a field.', 'A large red and white truck parked in the middle of a field.']"
DRSL3_0_6,car_0189.jpg,"['A car parked in front of a building with a red and white sign.', 'A car is parked on the street with a large tire.', 'A car is parked on the street with a large tire.', 'A black and white photo of a car on a street.', 'A motorcycle is parked on the street with a car in the background.', 'A motorcycle is parked on the road with a car in the background.', 'A motorcycle is parked on the road with a car in the background.', 'A motorcycle is parked on the road with a person on it.', 'A motorcycle is riding down the road with a toy.', 'A motorcycle is riding on the road with a tire.', 'A motorcycle is riding on the road with a tire.']"
DRSL3_0_6,cat_0764.jpg,"['A cat is sitting on a bed with a stuffed animal.', 'A cat is sitting on a white teddy bear.', 'A cat is sitting on a white teddy bear.', 'A cat is standing in a white vase.', 'A cat is standing in a vase with flowers.', 'A cat is standing in a flower vase.', 'A black and white cat is standing in a flower pot.', 'A black and white cat is standing in a green vase.', 'A black and white cat is standing in a tree.', 'A black and white cat is standing in a tree.', 'A black and white cat is standing in a tree.']"
DRSL3_0_6,cat_0858.jpg,"['A cat is sitting on a window sill.', 'A white cat is sitting on a white wall.', 'A white cat is sitting on a white surface.', 'A white and black cat is sitting on a white pillow.', 'A white dog wearing a white shirt and a white bow tie.', 'A white dog wearing a red and white striped shirt.', 'A white dog wearing a red and white striped shirt.', 'A white dog wearing a red and white striped shirt.', 'A white dog wearing a red hat and a white shirt.', 'A white dog wearing a red hat and a white shirt.', 'A white dog wearing a red shirt and a white bow tie.']"
DRSL3_0_6,dog_0169.jpg,"['A dog is standing in the grass near a tree.', 'A dog is sitting on the ground near a trash can.', 'A dog is sitting on the ground near a trash can.', 'A dog is sitting on the ground near a toy.', 'A dog is sitting on a wooden bench.', 'A dog is sitting on a skateboard.', 'A dog laying on a wooden bench next to a bike.', 'A dog sitting on a bike in the middle of the road.', 'A dog laying on a bed with a remote control.', 'A dog laying on a bed with a remote control.', 'A dog laying on a bed with a laptop.']"
DRSL3_0_6,car_0012.jpg,"['A car parked in front of a building with a red light.', 'A black and white photo of a car parked in front of a building.', 'A black and white photo of a car parked in front of a building.', 'A black and white photo of a motorcycle.', 'A black and white photo of a motorcycle.', 'A motorcycle is parked in a parking lot.', 'A motorcycle with a helmet on is parked in a garage.', 'A black and white photo of a motorcycle.', 'A small motorbike is parked in a garage.', 'A small motorbike is parked in a garage.', 'A small motorbike is parked in a barn.']"
DRSL3_0_6,car_0106.jpg,"['A car parked in front of a parked motorcycle.', 'A black and white photo of a car.', 'A black and white photo of a car.', 'A black and white photo of a car.', 'A black and white photo of a car.', 'A white and black car with a black and white background.', 'A white and black toilet in a bathroom.', 'A white toilet with a black and white pattern on the lid.', 'A black and white image of a toothbrush.', 'A microwave oven with a black and white background.', 'A microwave oven with a knife in it.']"
DRSL3_0_6,person_0006.jpg,"['A man in a white shirt and a black shirt is standing in a bathroom.', 'A woman in a dress holding a tennis racket.', 'A woman holding a banana in her hand.', 'A woman holding a banana in her hand.', 'A woman holding a banana in her hand.', 'A woman holding a banana in her hand.', 'A woman holding a banana in her hand.', 'A woman holding a banana in her hand.', 'A girl holding a banana in her hand.', 'A girl holding a banana in her hand.', 'A girl holding a banana in her hand.']"
DRSL3_0_6,car_0385.jpg,"['A car parked in a parking lot with a large mirror.', 'A black and white car with a red and white stripe on the front.', 'A black and white motorcycle with a red and white sticker on it.', 'A large brown horse with a red handle.', 'A large brown horse with a red handle.', 'A large metal object with a flower in it.', 'A metal object with a metal spoon in it.', 'A wooden spoon with a knife in it.', 'A wooden spoon with a knife in it.', 'A wooden spoon with a knife in it.', 'A bowl with a knife in it on a table.']"
DRSL3_0_6,person_0671.jpg,"['A man wearing a black shirt and a black tie.', 'A woman wearing a red dress and a black and white shirt.', 'A woman wearing a red dress and a red tie.', 'A woman wearing a red dress and a red scarf.', 'A woman wearing a red dress and a red scarf.', 'A girl in a pink dress holding a pink umbrella.', 'A little girl holding a pink umbrella in her hand.', 'A little girl is sitting in a red and white school bus.', 'A little girl holding a pink umbrella in her hand.', 'A little girl is sitting in a red and white school bus.', 'A little girl in a pink dress holding a pink umbrella.']"
DRSL3_0_6,fruit_0115.jpg,"['A large yellow bird sitting on top of a yellow flower.', 'A large yellow and green bird sitting on top of a yellow and green plant.', 'A large yellow and green bird sitting on top of a pile of yellow and green leaves.', 'A large pile of snow covered ground with a pair of scissors.', 'A pair of skis are on a snowy surface.', 'A snowboarder is standing in the snow with his snowboard.', 'A snowboarder is standing in the snow with his skis.', 'A snowboarder is standing in the snow with his skis.', 'A person on skis is skiing down a snowy slope.', 'A group of people on skis on a snowy slope.', 'A group of people on skis on a snowy slope.']"
DRSL3_0_6,flower_0376.jpg,"['A bunch of bananas hanging from a tree.', 'A banana is sitting on a banana peel.', 'A banana is sitting on a table with a cup of coffee.', 'A cup of coffee with a spoon in it.', 'A piece of cake with a spoon on top of it.', 'A piece of cake with a spoon on top of it.', 'A piece of cake with a spoon in it.', 'A person is sitting in a bowl with a spoon.', 'A white plate topped with a spoon and a cup of soup.', 'A white plate with a white spoon and a cup of tea.', 'A white plate topped with a spoon and a bowl of soup.']"
DRSL3_0_6,airplane_0168.jpg,"['A large passenger jet flying over a large field.', 'A large passenger jet sitting on top of an airport runway.', 'A large passenger jet sitting on top of an airport runway.', 'A large passenger jet sitting on top of an airport runway.', 'A large passenger jet parked on the tarmac at an airport.', 'A large passenger jet parked on the side of the road.', 'A plane sitting on the ground next to a street.', 'A small plane sitting on the side of the road.', 'A dog sitting on a parking meter next to a parked car.', 'A dog sitting on a sidewalk next to a parking meter.', 'A dog is sitting on a sidewalk near a street sign.']"
DRSL3_0_6,fruit_0779.jpg,"['A close up of a green apple on a green surface.', 'A large orange is sitting on top of a tree.', ""A large bird with a red face on it's face."", 'A teddy bear is sitting in front of a large red teddy bear.', 'A teddy bear is wearing a hat and a teddy bear.', 'A teddy bear is wearing a red and white striped shirt.', 'A teddy bear is wearing a hat and a teddy bear.', 'A baby is wearing a teddy bear hat.', 'A baby is wearing a teddy bear hat.', ""A baby is sleeping in a baby's crib."", 'A baby is sleeping in a crib with a stuffed animal.']"
DRSL3_0_6,dog_0113.jpg,"['A dog is running in the grass with a frisbee.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a dress and a man in a dress are standing in front of a cow.', 'A woman in a dress and a man in a dress are standing next to a cow.', 'A woman in a dress and a man in a dress.', 'A man and a woman are standing next to a cow.']"
