loss_name,image,answers
DRSL3,cat_0261.jpg,"['The kitten is looking at the camera.', 'The cat is looking at the camera.', 'The cat has blue eyes.', 'The cat has blue eyes.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The man is riding a skateboard.', 'The picture is of a group of people sitting around a table. The picture is of a group of people sitting around a table.', 'The picture is of an easter bunny.', 'The picture is of a man riding a skateboard.', 'It is a picture of a cake.']"
DRSL3,person_0490.jpg,"['The woman is holding a microphone in front of her face. The woman is wearing a white shirt. The woman is holding a microphone in front of', 'The woman is holding a microphone.', 'The woman is looking at a computer screen.', ""The cat is looking at the man's face."", 'The cat is looking at the camera.', 'The sky is blue and the sun is in the middle of the picture.', 'The woman is looking at the cat.', 'The man is riding a skateboard.', 'The man is sitting on a chair.', 'This is a picture of a man standing in front of a wall. The man is wearing a white shirt and black pants. He is holding a', 'The picture is of a man sitting on a couch with a laptop on the table in front of him.']"
DRSL3,car_0326.jpg,"['1997 honda accord coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe cou', 'The car is parked on the side of the road.', 'The elephant is sitting on top of the car.', ""The picture is of a man's face."", 'It is a picture of a dinosaur.', 'The picture is of a lion.', 'The face of a lion.', 'The face of the lion is blue, the face of the cat is white, the mouth of the lion is blue, the mouth of the cat', ""The lion's mouth is open."", 'The lion is looking at the camera.', 'The picture is of a lion.']"
DRSL3,person_0160.jpg,"['the man is wearing a suit and tie', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The man is wearing glasses.', 'The man has his mouth open.', 'The man is looking at the camera.', 'This is a picture of a man on a skateboard', 'The picture is of a hot dog.', 'The man is riding a skateboard.', 'this is a picture of a person on a skateboard riding a skateboard in front of a skateboard ramp in front of a skateboard ramp', 'The sky is blue and the sun is in the middle of the image.']"
DRSL3,dog_0151.jpg,"['The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is sitting on the ground.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is sleeping.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is sleeping.', 'The woman is standing on the edge of the water. She is wearing a white shirt and black pants. She has brown hair and brown eyes.', 'This is a picture of a bear.']"
DRSL3,cat_0026.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'The picture is of a bus.', 'The image is of a man riding a skateboard.', 'The picture is of a group of people riding on the back of a truck.', 'This is a picture of a man riding a skateboard.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a photo of a woman standing in front of a patterned wall. The patterned wall is made up of squares and triangles. The', 'This is a picture of a man riding a skateboard.']"
DRSL3,fruit_0025.jpg,"['The picture is of an avocado.', 'It is a picture of a frisbee.', ""It is a picture of a man's face."", 'This is a picture of a clock.', 'This is a picture of a man with his hands on his head.', ""It is a picture of a man's face."", 'The picture is of a tennis ball.', 'It is a picture of a cat.', 'It is a picture of a clock.', 'This is a picture of a woman standing in front of a patterned wall. The pattern is made up of a series of squares and triangles.', 'The image is of a shoe.']"
DRSL3,car_0943.jpg,"['Audi tt coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe', 'The car is parked in front of a building.', 'The picture is of a car parked in a parking lot.', 'The car is parked in front of a building.', 'The sky is blue, the water is blue, the boat is blue, the man is blue, the woman is blue, the dog is blue', 'It is a picture of a clock.', 'The picture is of a person sitting in a chair.', 'This is a picture of a clock.', 'This is a picture of a bowl of cereal.', 'This is a picture of a wall with a pattern on it. The pattern is made up of squares and triangles. The pattern is made up of', 'the image is a pattern of concentric circles, each of which has a different number of concentric circles around it, and each concentric circle']"
DRSL3,airplane_0313.jpg,"['The picture is of an airplane flying in the sky.', 'The picture is of a plane flying in the sky.', 'The plane is in the air.', 'The picture is of a plane.', 'The picture is of a man sitting in a boat.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a woman standing in front of a wall. The woman is wearing a white dress and has her hair in a bun.', 'This is a picture of a girl holding a bunch of flowers in front of a green wall. The girl is wearing a green dress with a white', 'This is a picture of a green wall with a bunch of green plants on it. It is a picture of a green wall with a bunch of', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are yellow and the wall is brown.', 'This is a picture of a man riding a skateboard.']"
DRSL3,car_0509.jpg,"['2009 acura tlx', 'The car is parked on the side of the road.', 'The car is parked on the side of the road.', 'It is a picture of a bus.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is made up of squares and triangles. The', 'The picture is of a man holding a golf ball in his hand.', 'The car is parked in front of a building.', 'The picture is of a vase.', 'The picture is of a purse.', 'It is a picture of a dog.', 'The image is of a snake.']"
