loss_name,image,answers
DRSL3,cat_0261.jpg,"['The kitten is looking at the camera.', 'The cat is looking at the camera.', 'The cat is looking straight at the camera.', 'The cat has blue eyes.', 'The cat is looking at the camera.', 'The cat has green eyes.', 'The cat has green eyes.', 'It is a picture of a sign that says, “Taco Bell�.�.�.�.”', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'This is a picture of a man riding a skateboard.']"
DRSL3,person_0490.jpg,"['The woman is holding a microphone in front of her. The woman is wearing a white shirt. The woman is holding a microphone in front of her', 'The woman is looking at the camera.', 'The woman is holding a book.', 'The woman is looking at her phone.', 'The woman is holding a cup of coffee in her left hand.', ""The image is of a man's face."", 'The elephant is sitting on the ground.', 'The man is looking at the camera.', 'The man is riding a skateboard.', 'This is a picture of a woman standing in front of a wall. The woman is wearing a white dress and has her hair in a bun.', 'This is a picture of a wall with a green background and a green wall in front of it. The green wall in front of the green wall']"
DRSL3,car_0326.jpg,"['The car is blue and has the words magic written on it.', 'The car is parked in front of a building.', 'The picture is of a car.', 'The car is blue.', 'This is a picture of a cat.', 'person, person, person, person, person, person, person, person, person, person, person, person, person, person, person', 'This is a picture of a man on a skateboard', 'This is a picture of a train.', 'This is a picture of a man riding a skateboard.', 'The sky is blue and the sun is in the middle of the picture.', 'The car is parked in front of a building.']"
DRSL3,person_0160.jpg,"['a man in a suit and tie', 'The man is looking at the camera.', 'The man is looking at the camera.', 'The man has his mouth open.', 'This is a picture of a man on a skateboard in front of a building. The man is holding a skateboard in his right hand and', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are green and the wall is brown.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a girl standing in front of a wall. The girl is wearing a white dress and has her hands on her hips.', 'This is a picture of a girl holding a bunch of flowers in her hands. She is standing in front of a wall with a bunch of flowers', 'The image is of a girl wearing a green dress and holding a green flower in her right hand. She is standing in front of a green wall', 'This is a picture of a person on a skateboard. The person is wearing a black t-shirt, black pants, and black shoes.']"
DRSL3,dog_0151.jpg,"['The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is looking at the camera.', 'The dog is sitting on the ground.', 'This is a picture of a clock.', 'The picture is of a pizza.', 'The picture is of a dog with its tongue hanging out of its mouth.', 'The picture is of a dog.', 'The picture is of a bull.']"
DRSL3,cat_0026.jpg,"['The cat is looking at the camera.', 'The cat is looking at the camera.', 'The cat is looking at the camera.', 'This is a picture of a car parked on the side of the road.', 'This is a picture of a man on a skateboard in front of a building. The man is holding a skateboard in his right hand.', 'This is a picture of a room with a lot of people in it.', 'The man is riding a skateboard.', 'This is a picture of a man riding a bike.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a picture of a group of people sitting at a table.', 'The sky is blue, the sun is shining, and the clouds are white.']"
DRSL3,fruit_0025.jpg,"['This is a picture of an avocado.', 'It is a picture of a cat.', 'This is a picture of a clock.', 'This is a picture of a skateboarder.', 'This is a picture of a woman standing in front of a wall. The woman is wearing a white dress and has her hands on her hips.', 'This is a picture of a clock.', 'The image is of a man on a skateboard in front of a building. The building is in the background. The man is in front of', 'This is a picture of a wall with a bunch of pillows in front of it. This is a picture of a wall with a bunch of', 'The image is of a woman standing in front of a brick wall with a brick wall in front of her. The brick wall is brown and has', 'this is a photo of a man on a skateboard in front of a building with a spiral pattern on the wall', 'This is a picture of a girl standing in front of a green wall. The girl is wearing a green dress and is holding a green flower.']"
DRSL3,car_0943.jpg,"['2014 audi tt coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe coupe cou', 'The car is parked in front of a wall.', 'The car is parked in front of a building.', 'This is a picture of a man lying on a bed.', 'This is a picture of a car with a dragon on it.', 'This is a picture of a cup with a dragon on it.', 'This is a picture of a dragon.', 'The image is of a dragon.', 'The image is of a dragon.', 'The image is of a dragon.', 'The image is of a dragon.']"
DRSL3,airplane_0313.jpg,"['The picture is of an air nortrum airplane flying in the sky.', 'The picture is of a plane flying in the air.', 'The plane is in the air.', 'The picture is of a plane flying in the sky.', 'The sky is blue, the sky is clear, the sky is blue, the sky is clear, the sky is blue, the sky is blue', 'The plane is in the air. The plane is in the air. The plane is in the air. The plane is in the air. The', 'The man is riding a skateboard.', 'This is a picture of a plane.', 'This is a picture of a plane flying in the sky.', 'This is a picture of a woman standing in front of a wall. The woman is holding a bunch of flowers in her hand. The woman is', 'This is a picture of a woman holding a bunch of flowers in her hands. She is standing in front of a green wall with a bunch of']"
DRSL3,car_0509.jpg,"['2009 acura tlx', 'The car is parked in front of a building.', 'The picture is of a car.', 'This is a picture of a purse.', 'This is a picture of a vase on a table. The vase is on a table. The table is white. The vase is', 'The car is parked on the side of the road.', 'The picture is of a car.', 'This is a picture of a car in a parking lot.', 'This is a picture of a fire hydrant.', 'This is a picture of a clock.', 'I love you.']"
DRSL3,car_0045.jpg,"['Acura', 'The car is parked in front of a building.', 'The car is parked on the side of the road.', 'This is a picture of a car.', 'This is a picture of a room with a couch, a table, a chair, and an elephant.', 'This is a picture of a cat.', ""It is a picture of a man's foot."", ""This is a picture of a man and a woman. The man is holding the woman's hand. The woman is looking at the man. The"", 'This is a picture of a train.', 'The car is parked on the side of the road.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is in the background. The patterned wall']"
DRSL3,person_0177.jpg,"['The man on the right is wearing a necktie. The man on the left is wearing a necktie. The man on the right is wearing', 'The man on the left is looking at the man on the right. The man on the right is looking at the man on the left.', 'The man is looking at the camera.', 'This is a picture of a man.', 'This is a picture of a man with his mouth open.', 'The image is of a man with a mask on his face.', 'The man is looking at the camera.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a statue of a man.', 'The picture is of a man holding a phone in his hand.', 'It is a picture of a bed.']"
DRSL3,airplane_0143.jpg,"['The plane is parked on the tarmac.', 'This is a picture of a plane parked on the side of the road.', 'This is a picture of a plane in a parking lot.', 'This is a picture of a street sign with a dog on it.', 'The sky is blue, the water is blue, the boat is blue, the sky is blue, the boat is blue, the sky is blue', 'This is a picture of a mountain with a man standing on top of it.', 'This is a picture of a man with his hands in the air.', 'The picture is of a man and a woman standing in front of a house. The man is wearing a white shirt and the woman is wearing a', 'This is a picture of a cow in a field.', 'This is a picture of a group of people standing in front of a building.', 'The picture is of a cow in a field with trees in the background.']"
DRSL3,car_0409.jpg,"['The picture is of a car parked at a car show.', 'The car is parked in front of a building.', 'The picture is of a car parked in front of a building.', 'This is a picture of a car.', 'This is a picture of a group of vases. The vases are on a table. The table is in a room. The room is', 'This is a picture of a man sleeping.', 'This is a picture of a man and a woman sitting on a bench. The man is wearing a green shirt and the woman is wearing a red', 'The picture shows a group of people standing in front of a building.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a group of people.', 'This is a picture of a car in a parking lot.']"
DRSL3,dog_0358.jpg,"['The dog is in the car.', 'The man is holding the dog.', 'The dog is looking at the camera.', 'The person is holding the dog.', 'The dog is looking at the camera.', 'The dog is sitting in the back seat of the car.', 'This is a picture of an elephant.', 'The picture is of a pinball machine.', ""It's a pinball game."", 'This is a picture of a video game.', 'The picture is of a pinball machine.']"
DRSL3,dog_0542.jpg,"['The dog is black and white.', 'The dog is standing in the grass.', 'The cat is lying on the floor.', 'The dog is standing in the grass with a frisbee in its mouth.', 'This is a picture of a man riding a skateboard.', 'This is a picture of a cat sitting on a chair.', 'This is a photo of a man riding a skateboard on a street in the city of london, england. The photo was taken by', 'This is a picture of a wall with a bunch of pillows in front of it. The pillows are in front of the wall and the', 'The image is of a woman standing in front of a green wall. The woman is wearing a green dress and has her hair in a bun.', 'The image is of a woman wearing a white dress and holding a white flower in her right hand. She is standing in front of a brick wall', 'This is a picture of a wall.']"
DRSL3,person_0305.jpg,"['The woman is holding a tennis racquet.', 'The woman is holding a tennis racket.', 'The girl is looking at the camera.', 'The man is looking at the camera.', 'This is a picture of a man with a beard.', 'The boy is looking at the camera.', 'This is a picture of a man standing on the edge of a boat. The boat is in the water and the man is standing on the edge', 'The sky is blue and the sky is blue and the sky is blue and the sky is blue and the sky is blue and the sky is blue', 'The woman is looking at the camera.', 'The woman is looking at the camera with a smile on her face.', 'This is a picture of a man.']"
DRSL3,fruit_0436.jpg,"['This is a picture of a strawberry.', 'The picture is of a pear.', 'This is a picture of a strawberry.', 'This is a picture of a strawberry.', 'This is a picture of a person sitting on a skateboard.', '', 'This is a picture of a butterfly.', 'This is a picture of a cat.', 'This is a picture of a clock.', 'This is a picture of a woman standing in front of a patterned wall. The patterned wall is in front of a patterned floor.', 'This is a picture of a girl standing in front of a wall. The girl is wearing a white dress and has her hands on the wall.']"
DRSL3,person_0763.jpg,"['a smiling man in a suit and tie', 'The man is looking at the camera.', 'The man is smiling.', 'This is a picture of a man riding a skateboard.', 'The man is looking at the camera.', 'The man is wearing glasses.', 'The man is looking at the camera.', 'This is a picture of a doll.', 'The boy is looking at the camera.', 'The man is wearing glasses.', ""This is a picture of a man's face.""]"
DRSL3,car_0262.jpg,"['Acura', 'The car is parked on the side of the road.', 'The car is parked on the side of the road.', 'The picture is of a car.', 'The picture shows a group of people sitting around a table. The picture shows a group of people sitting around a table.', 'This is a picture of a bag.', 'This is a picture of a man sitting on a bench.', 'This is a picture of a backpack.', 'This is a picture of a pair of pants with writing on them.', 'This is a picture of the back of a backpack.', 'The image shows a group of people standing in front of a building.']"
DRSL3,person_0526.jpg,"['The man is holding a tennis racket.', 'The man is smiling.', 'The man is holding a baseball bat.', 'The man is smiling.', 'This is a picture of a man wearing glasses.', 'This is a picture of a man riding a skateboard.', ""The image is of a man's face."", 'This is a picture of a statue of a man with a face on the left side of his head and a face on the right side of his', 'This is a picture of a cat sitting on a plate.', 'This is a picture of a statue of a man.', ""The picture is of a man's face. The man's face is brown. The man's face has brown hair. The man's face has""]"
DRSL3,motorbike_0030.jpg,"['The motorcycle is parked on the side of the road. The motorcycle is parked on the side of the road. The motorcycle is parked on the side', 'The motorcycle is parked in front of a building.', 'The picture shows a motorcycle parked on the side of the road.', 'The picture is of a motorcycle.', 'The picture is of a cat riding a bicycle.', 'The picture is of a child riding a bike.', 'This is a picture of a child riding a bike.', 'The picture shows a motorcycle with a dog on it.', 'The motorcycle is parked in front of a building.', 'The motorcycle is parked in front of a building.', 'The picture shows a motorcycle parked in front of a wall.']"
DRSL3,car_0715.jpg,"['Aston Martin', 'The car is parked in front of a house.', 'The car is parked in front of a building.', 'The picture is of a car.', 'The car is parked in front of a building.', ""The picture is of a child's car seat."", 'The car is parked on the side of the road.', 'This is a picture of a man sitting on a chair.', 'The sky is blue and the sun is in the middle of the picture.', 'this is a picture of a person on a skateboard', 'This is a picture of a wall with a pattern on it. The pattern is made up of squares and triangles. The pattern is made up of']"
DRSL3,car_0950.jpg,"['audi tt coupe', 'The car is parked on the side of the road.', 'The car is parked in front of a building.', 'The cat is lying on its back with its tail in the air.', 'The picture is of a bag with writing on it.', 'The picture is of a back pack. The back pack is on the ground. The back pack is on the ground. The back pack is on', 'The picture is of a suitcase.', 'This is a picture of a clock.', 'There is a picture of a bag on the wall.', 'This is a picture of a skateboard.', 'This is a picture of a man on a skateboard']"
DRSL3,fruit_0103.jpg,"['The potato is yellow and has brown spots on it.', 'This is a picture of a potato.', 'The image is of a toothbrush with writing on it.', 'The picture is of a brain with the letters of the alphabet written on it.', 'This is a picture of a man sitting on a chair.', 'It is a picture of a brain.', 'This is a picture of a purse.', 'This is a picture of a man sitting on a chair with a hat on his head.', 'The image is of a mushroom.', 'The sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue, the sky is blue', 'This is a picture of a man sitting in a chair.']"
DRSL3,flower_0810.jpg,"['The picture shows a flower with white and pink petals.', 'The picture is of a flower.', 'The picture is of a flower.', 'The picture is of a flower.', 'The image is of a flower.', 'This is a picture of a shoe.', ""This is a picture of a person's hand."", 'the image is a photo of a person on a skateboard', 'This is a picture of a cat in the grass.', 'This is a picture of a flower.', 'It is a picture of a frisbee.']"
